qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
"6878,956,828,15,9,21,""108418"",\N,\N"
"6879,956,831,15,12,22,""108446"",\N,\N"
"6880,957,1,131,44,1,""130739"",""129243"",""129287"""
"6881,957,3,131,6,2,""130724"",""129970"",""129606"""
"6882,957,830,9,33,3,""131305"",""130697"",""130313"""
"6883,957,817,9,3,4,""131684"",""131319"",""130618"""
"6884,957,8,6,7,5,""131326"",""131385"",""130881"""
"6885,957,20,6,5,6,""131606"",""130711"",""131490"""
"6886,957,822,3,77,7,""131913"",""131478"",""131557"""
"6887,957,832,5,55,8,""132115"",""131708"",""131989"""
"6888,957,807,10,27,9,""132349"",""131770"",""132172"""
"6889,957,4,1,14,10,""132281"",""131740"",""132343"""
"6890,957,815,10,11,11,""132336"",""131875"",\N"
"6891,957,13,3,19,12,""132146"",""132002"",\N"
"6892,957,154,210,8,13,""132283"",""132050"",\N"
"6893,957,821,210,21,14,""132237"",""132241"",\N"
"6894,957,826,5,26,15,""132553"",""132306"",\N"
"6895,957,825,4,20,16,""132729"",""137060"",\N"
"6896,957,18,1,22,17,""132788"",\N,\N"
"6897,957,835,4,30,18,""132905"",\N,\N"
"6898,957,837,209,88,19,""133098"",\N,\N"
"6899,957,836,209,94,20,""133151"",\N,\N"
"6900,957,831,15,12,21,""133544"",\N,\N"
"6901,958,3,131,6,1,""133302"",""122806"",""119965"""
"6902,958,1,131,44,2,""134210"",""124836"",""120108"""
"6903,958,817,9,3,3,""139968"",""123234"",""120280"""
"6904,958,830,9,33,4,""140424"",""122660"",""120557"""
"6905,958,20,6,5,5,""135718"",""124082"",""120874"""
"6906,958,832,5,55,6,""136115"",""124734"",""121131"""
"6907,958,4,1,14,7,""135165"",""123816"",""121211"""
"6908,958,18,1,22,8,""137983"",""124456"",""121597"""
"6909,958,807,10,27,9,""141471"",""123901"",""121823"""
"6910,958,822,3,77,10,""142758"",""124506"",""122182"""
"6911,958,154,210,8,11,""135906"",""124941"",\N"
"6912,958,826,5,26,12,""136714"",""125301"",\N"
"6913,958,815,10,11,13,""141411"",""125416"",\N"
"6914,958,8,6,7,14,""136853"",""125435"",\N"
"6915,958,821,210,21,15,""138959"",""126189"",\N"
"6916,958,831,15,12,16,""137772"",""127063"",\N"
"6917,958,835,4,30,17,""143965"",\N,\N"
"6918,958,13,3,19,18,""143999"",\N,\N"
"6919,958,825,4,20,19,""144543"",\N,\N"
"6920,958,828,15,9,20,""146984"",\N,\N"
"6921,958,836,209,94,21,""147343"",\N,\N"
"6922,958,837,209,88,22,""150189"",\N,\N"
"6923,959,3,131,6,1,""115485"",""114839"",""114363"""
"6924,959,1,131,44,2,""115243"",""114748"",""114470"""
"6925,959,817,9,3,3,""115591"",""115545"",""114726"""
"6926,959,830,9,33,4,""115875"",""115124"",""114834"""
"6927,959,8,6,7,5,""115752"",""115242"",""115142"""
"6928,959,20,6,5,6,""115927"",""115630"",""115315"""
"6929,959,807,10,27,7,""116301"",""115623"",""115510"""
"6930,959,822,3,77,8,""115952"",""115490"",""115530"""
"6931,959,815,10,11,9,""116169"",""115500"",""115537"""
"6932,959,13,3,19,10,""116503"",""115699"",""115615"""
"6933,959,821,210,21,11,""115987"",""115883"",\N"
"6934,959,18,1,22,12,""116172"",""115909"",\N"
"6935,959,832,5,55,13,""116317"",""115989"",\N"
"6936,959,4,1,14,14,""116338"",""116041"",\N"
"6937,959,154,210,8,15,""116328"",""116086"",\N"
"6938,959,835,4,30,16,""116636"",""116665"",\N"
"6939,959,825,4,20,17,""116716"",\N,\N"
"6940,959,836,209,94,18,""116717"",\N,\N"
"6941,959,826,5,26,19,""116876"",\N,\N"
"6942,959,837,209,88,20,""116977"",\N,\N"
"6943,959,831,15,12,21,""117123"",\N,\N"
"6944,959,828,15,9,22,""117238"",\N,\N"
"6945,960,3,131,6,1,""148019"",""146999"",""146744"""
"6946,960,830,9,33,2,""148407"",""147163"",""146893"""
"6947,960,8,6,7,3,""147912"",""147664"",""146910"""
"6948,960,20,6,5,4,""147802"",""147944"",""147108"""
"6949,960,817,9,3,5,""148407"",""148027"",""147216"""
"6950,960,815,10,11,6,""148106"",""147485"",""147407"""
"6951,960,807,10,27,7,""148080"",""147317"",""147543"""
"6952,960,822,3,77,8,""148655"",""147918"",""147612"""
"6953,960,18,1,22,9,""148700"",""148051"",""148114"""
"6954,960,13,3,19,10,""147738"",""147667"",""148263"""
"6955,960,154,210,8,11,""148751"",""148316"",\N"
"6956,960,825,4,20,12,""148800"",""148485"",\N"
"6957,960,821,210,21,13,""148748"",""148598"",\N"
"6958,960,835,4,30,14,""148901"",""148888"",\N"
"6959,960,832,5,55,15,""148876"",""149038"",\N"
"6960,960,836,209,94,16,""148554"",""149320"",\N"
"6961,960,831,15,12,17,""148949"",\N,\N"
"6962,960,839,209,31,18,""149050"",\N,\N"
"6963,960,826,5,26,19,""149058"",\N,\N"
"6964,960,828,15,9,20,""149071"",\N,\N"
"6965,960,1,131,44,21,""150033"",\N,\N"
"6966,961,1,131,44,1,""121854"",""121498"",""121135"""
"6967,961,3,131,6,2,""122497"",""121809"",""121613"""
"6968,961,20,6,5,3,""123077"",""122275"",""121972"""
"6969,961,8,6,7,4,""123217"",""122568"",""122065"""
"6970,961,822,3,77,5,""123264"",""122499"",""122388"""
"6971,961,817,9,3,6,""123158"",""122638"",""122389"""
"6972,961,830,9,33,7,""123229"",""122857"",""122411"""
"6973,961,815,10,11,8,""123439"",""122922"",""122814"""
"6974,961,807,10,27,9,""123259"",""122951"",""122836"""
"6975,961,821,210,21,10,""123386"",""122856"",""123184"""
"6976,961,13,3,19,11,""123489"",""122967"",\N"
"6977,961,154,210,8,12,""123421"",""123092"",\N"
"6978,961,4,1,14,13,""123783"",""123273"",\N"
"6979,961,836,209,94,14,""123760"",""123315"",\N"
"6980,961,18,1,22,15,""123666"",""123399"",\N"
"6981,961,832,5,55,16,""123661"",""123496"",\N"
"6982,961,826,5,26,17,""123825"",\N,\N"
"6983,961,831,15,12,18,""123956"",\N,\N"
"6984,961,828,15,9,19,""124087"",\N,\N"
"6985,961,835,4,30,20,""124230"",\N,\N"
"6986,961,825,4,20,21,""124436"",\N,\N"
"6987,962,3,131,6,1,""145316"",""143020"",""142584"""
"6988,962,817,9,3,2,""144255"",""143933"",""143115"""
"6989,962,1,131,44,3,""145167"",""143471"",""143288"""
"6990,962,830,9,33,4,""145036"",""144112"",""143328"""
"6991,962,8,6,7,5,""144964"",""144159"",""143540"""
"6992,962,832,5,55,6,""145499"",""144493"",""144197"""
"6993,962,826,5,26,7,""145291"",""144475"",""144469"""
"6994,962,807,10,27,8,""146081"",""144737"",""144479"""
"6995,962,4,1,14,9,""145373"",""144653"",""144553"""
"6996,962,815,10,11,10,""145204"",""144703"",""144582"""
"6997,962,822,3,77,11,""146086"",""144740"",\N"
"6998,962,13,3,19,12,""146056"",""144991"",\N"
"6999,962,18,1,22,13,""145262"",""145144"",\N"
"7000,962,821,210,21,14,""145465"",""145593"",\N"
"7001,962,154,210,8,15,""145609"",""145723"",\N"
"7002,962,828,15,9,16,""146427"",""147827"",\N"
"7003,962,825,4,20,17,""146825"",\N,\N"
"7004,962,831,15,12,18,""146860"",\N,\N"
"7005,962,835,4,30,19,""146960"",\N,\N"
"7006,962,836,209,94,20,""147667"",\N,\N"
"7007,962,839,209,31,21,""148296"",\N,\N"
"7008,962,20,6,5,22,""149116"",\N,\N"
"7009,963,1,131,44,1,""134444"",""133046"",""132850"""
"7010,963,3,131,6,2,""134460"",""133609"",""133264"""
"7011,963,830,9,33,3,""135443"",""133775"",""133420"""
"7012,963,817,9,3,4,""135079"",""133888"",""133467"""
"7013,963,20,6,5,5,""134557"",""133972"",""133584"""
"7014,963,8,6,7,6,""134556"",""133903"",""133632"""
"7015,963,815,10,11,7,""135068"",""134538"",""134319"""
"7016,963,807,10,27,8,""134827"",""134441"",""134489"""
"7017,963,18,1,22,9,""135267"",""134431"",""134518"""
"7018,963,13,3,19,10,""135267"",""134422"",""134671"""
"7019,963,822,3,77,11,""135166"",""134577"",\N"
"7020,963,154,210,8,12,""135400"",""135001"",\N"
"7021,963,821,210,21,13,""135658"",""135097"",\N"
"7022,963,825,4,20,14,""135593"",""135277"",\N"
"7023,963,826,5,26,15,""135695"",""135369"",\N"
"7024,963,832,5,55,16,""135605"",""135374"",\N"
"7025,963,828,15,9,17,""135816"",\N,\N"
"7026,963,831,15,12,18,""135949"",\N,\N"
"7027,963,835,4,30,19,""135999"",\N,\N"
"7028,963,839,209,31,20,""136451"",\N,\N"
"7029,963,836,209,94,21,""136587"",\N,\N"
"7030,963,4,1,14,22,""137155"",\N,\N"
"7031,964,3,131,6,1,""131858"",""130714"",""130647"""
"7032,964,1,131,44,2,""132218"",""131129"",""130660"""
"7033,964,8,6,7,3,""131674"",""131406"",""130949"""
"7034,964,20,6,5,4,""131659"",""131227"",""131028"""
"7035,964,830,9,33,5,""132487"",""131489"",""131178"""
"7036,964,817,9,3,6,""132538"",""131719"",""131240"""
"7037,964,815,10,11,7,""132682"",""132237"",""131961"""
"7038,964,154,210,8,8,""132458"",""132176"",""131961"""
"7039,964,807,10,27,9,""132448"",""132200"",""132142"""
"7040,964,821,210,21,10,""132620"",""132155"",""132547"""
"7041,964,822,3,77,11,""132383"",""132315"",\N"
"7042,964,13,3,19,12,""132562"",""132380"",\N"
"7043,964,826,5,26,13,""132645"",""132623"",\N"
"7044,964,832,5,55,14,""132789"",""132685"",\N"
"7045,964,4,1,14,15,""132819"",""132689"",\N"
"7046,964,835,4,30,16,""132796"",""132807"",\N"
"7047,964,18,1,22,17,""132851"",\N,\N"
"7048,964,825,4,20,18,""133023"",\N,\N"
"7049,964,828,15,9,19,""133222"",\N,\N"
"7050,964,831,15,12,20,""133332"",\N,\N"
"7051,964,839,209,31,21,""133353"",\N,\N"
"7052,964,836,209,94,22,""133561"",\N,\N"
"7053,965,1,131,44,1,""136296"",""136450"",""134999"""
"7054,965,3,131,6,2,""136397"",""136351"",""135215"""
"7055,965,817,9,3,3,""136759"",""136255"",""135509"""
"7056,965,830,9,33,4,""136613"",""136857"",""135747"""
"7057,965,8,6,7,5,""136985"",""136584"",""136131"""
"7058,965,20,6,5,6,""137151"",""136462"",""136358"""
"7059,965,807,10,27,7,""136950"",""136626"",""136628"""
"7060,965,822,3,77,8,""137456"",""137202"",""137116"""
"7061,965,13,3,19,9,""137402"",""137214"",""137269"""
"7062,965,832,5,55,10,""137744"",""137175"",""137326"""
"7063,965,815,10,11,11,""137345"",""137353"",\N"
"7064,965,4,1,14,12,""137913"",""137417"",\N"
"7065,965,826,5,26,13,""137844"",""137480"",\N"
"7066,965,821,210,21,14,""138053"",""137773"",\N"
"7067,965,835,4,30,15,""138084"",""137935"",\N"
"7068,965,828,15,9,16,""138040"",""139356"",\N"
"7069,965,154,210,8,17,""138308"",\N,\N"
"7070,965,825,4,20,18,""138317"",\N,\N"
"7071,965,18,1,22,19,""138327"",\N,\N"
"7072,965,836,209,94,20,""138548"",\N,\N"
"7073,965,831,15,12,21,""138583"",\N,\N"
"7074,965,839,209,31,22,""138806"",\N,\N"
"7075,966,1,131,44,1,""119447"",""119137"",""118704"""
"7076,966,3,131,6,2,""119996"",""119761"",""118958"""
"7077,966,830,9,33,3,""119874"",""118972"",""119054"""
"7078,966,817,9,3,4,""119713"",""119553"",""119133"""
"7079,966,807,10,27,5,""120599"",""119769"",""119330"""
"7080,966,8,6,7,6,""119554"",""119936"",""119376"""
"7081,966,20,6,5,7,""119865"",""119385"",""119381"""
"7082,966,822,3,77,8,""120338"",""119958"",""119551"""
"7083,966,13,3,19,9,""120423"",""120151"",""120032"""
"7084,966,832,5,55,10,""120457"",""120169"",""120378"""
"7085,966,4,1,14,11,""120552"",""120282"",\N"
"7086,966,815,10,11,12,""120308"",""120287"",\N"
"7087,966,18,1,22,13,""121333"",""120673"",\N"
"7088,966,825,4,20,14,""121254"",""121131"",\N"
"7089,966,828,15,9,15,""121062"",""121536"",\N"
"7090,966,836,209,94,16,""121363"",""121785"",\N"
"7091,966,821,210,21,17,""121401"",\N,\N"
"7092,966,826,5,26,18,""121454"",\N,\N"
"7093,966,831,15,12,19,""121692"",\N,\N"
"7094,966,839,209,31,20,""121881"",\N,\N"
"7095,966,154,210,8,21,""121916"",\N,\N"
"7096,967,1,131,44,1,""111511"",""111238"",""110736"""
"7097,967,3,131,6,2,""111815"",""111373"",""110838"""
"7098,967,8,6,7,3,""112100"",""112301"",""111404"""
"7099,967,830,9,33,4,""111957"",""111834"",""111485"""
"7100,967,20,6,5,5,""112159"",""112010"",""111495"""
"7101,967,817,9,3,6,""112409"",""112047"",""111540"""
"7102,967,154,210,8,7,""112893"",""112343"",""111937"""
"7103,967,807,10,27,8,""112428"",""112360"",""112104"""
"7104,967,815,10,11,9,""112684"",""112331"",""112165"""
"7105,967,4,1,14,10,""112700"",""112312"",""112266"""
"7106,967,822,3,77,11,""112680"",""112420"",\N"
"7107,967,821,210,21,12,""113052"",""112431"",\N"
"7108,967,13,3,19,13,""112432"",""112521"",\N"
"7109,967,826,5,26,14,""113071"",""112726"",\N"
"7110,967,832,5,55,15,""112950"",""112920"",\N"
"7111,967,835,4,30,16,""113259"",""113258"",\N"
"7112,967,18,1,22,17,""113276"",\N,\N"
"7113,967,825,4,20,18,""113410"",\N,\N"
"7114,967,836,209,94,19,""113427"",\N,\N"
"7115,967,839,209,31,20,""113432"",\N,\N"
"7116,967,828,15,9,21,""113623"",\N,\N"
"7117,967,831,15,12,22,""113681"",\N,\N"
"7118,968,1,131,44,1,""139487"",""139382"",""138755"""
"7119,968,3,131,6,2,""140511"",""139490"",""139058"""
"7120,968,817,9,3,3,""141002"",""140429"",""139589"""
"7121,968,8,6,7,4,""140338"",""139629"",""139604"""
"7122,968,20,6,5,5,""140341"",""140034"",""139661"""
"7123,968,830,9,33,6,""140424"",""139903"",""139818"""
"7124,968,807,10,27,7,""141000"",""140709"",""140501"""
"7125,968,815,10,11,8,""140864"",""140743"",""140519"""
"7126,968,4,1,14,9,""141616"",""141044"",""141106"""
"7127,968,13,3,19,10,""141157"",""140858"",""141213"""
"7128,968,822,3,77,11,""141192"",""141084"",\N"
"7129,968,18,1,22,12,""141158"",""141272"",\N"
"7130,968,821,210,21,13,""141639"",""141480"",\N"
"7131,968,154,210,8,14,""141467"",""141564"",\N"
"7132,968,835,4,30,15,""141775"",""141820"",\N"
"7133,968,836,209,94,16,""141886"",""141995"",\N"
"7134,968,826,5,26,17,""142003"",\N,\N"
"7135,968,825,4,20,18,""142142"",\N,\N"
"7136,968,831,15,12,19,""142247"",\N,\N"
"7137,968,839,209,31,20,""142286"",\N,\N"
"7138,968,832,5,55,21,""142393"",\N,\N"
"7139,968,828,15,9,22,""142637"",\N,\N"
"7140,969,1,131,44,1,""124191"",""123251"",""122188"""
"7141,969,20,6,5,2,""125210"",""123401"",""122456"""
"7142,969,822,131,77,3,""124514"",""123215"",""122481"""
"7143,969,8,6,7,4,""124352"",""123376"",""123033"""
"7144,969,830,9,33,5,""124482"",""124092"",""123485"""
"7145,969,154,210,8,6,""125419"",""124718"",""124074"""
"7146,969,13,3,19,7,""125099"",""124597"",""124443"""
"7147,969,832,5,55,8,""125542"",""124997"",""124487"""
"7148,969,826,5,26,9,""125970"",""124864"",""124512"""
"7149,969,817,9,3,10,""125383"",""123989"",\N"
"7150,969,815,10,11,11,""125064"",""125081"",\N"
"7151,969,807,4,27,12,""124975"",""125091"",\N"
"7152,969,4,1,14,13,""125872"",""125425"",\N"
"7153,969,839,10,31,14,""126009"",""125568"",\N"
"7154,969,828,15,9,15,""126236"",""126465"",\N"
"7155,969,841,15,36,16,""126419"",\N,\N"
"7156,969,825,210,20,17,""126847"",\N,\N"
"7157,969,838,1,2,18,""126858"",\N,\N"
"7158,969,840,3,18,19,""127143"",\N,\N"
"7159,969,835,4,30,20,""128244"",\N,\N"
"7160,970,1,131,44,1,""133333"",""132406"",""131678"""
"7161,970,20,6,5,2,""133078"",""132391"",""131864"""
"7162,970,822,131,77,3,""133684"",""132552"",""131865"""
"7163,970,8,6,7,4,""133341"",""132181"",""132140"""
"7164,970,817,9,3,5,""134041"",""133546"",""133033"""
"7165,970,13,3,19,6,""134205"",""133759"",""133507"""
"7166,970,807,4,27,7,""134453"",""133636"",""133580"""
"7167,970,815,10,11,8,""134657"",""133920"",""133706"""
"7168,970,826,5,26,9,""134440"",""134034"",""133719"""
"7169,970,840,3,18,10,""133986"",""134090"",""134220"""
"7170,970,832,5,55,11,""134567"",""134150"",\N"
"7171,970,825,210,20,12,""134942"",""134164"",\N"
"7172,970,4,1,14,13,""134499"",""134372"",\N"
"7173,970,828,15,9,14,""134892"",""135046"",\N"
"7174,970,841,15,36,15,""134963"",\N,\N"
"7175,970,838,1,2,16,""135023"",\N,\N"
"7176,970,154,210,8,17,""135223"",\N,\N"
"7177,970,835,4,30,18,""135279"",\N,\N"
"7178,970,830,9,33,19,""135433"",\N,\N"
"7179,970,839,10,31,20,""135496"",\N,\N"
"7180,971,822,131,77,1,""131041"",""129555"",""128769"""
"7181,971,1,131,44,2,""130814"",""129535"",""128792"""
"7182,971,20,6,5,3,""131037"",""129596"",""129247"""
"7183,971,817,9,3,4,""131667"",""130497"",""129545"""
"7184,971,8,6,7,5,""130988"",""129843"",""129567"""
"7185,971,830,9,33,6,""130904"",""130307"",""129687"""
"7186,971,807,4,27,7,""131057"",""130169"",""129842"""
"7187,971,13,3,19,8,""131373"",""130677"",""130074"""
"7188,971,154,210,8,9,""131691"",""130857"",""130763"""
"7189,971,835,4,30,10,""131458"",""130899"",""131074"""
"7190,971,826,5,26,11,""131531"",""130923"",\N"
"7191,971,840,3,18,12,""131748"",""131168"",\N"
"7192,971,836,15,94,13,""131995"",""131414"",\N"
"7193,971,839,10,31,14,""131774"",""131684"",\N"
"7194,971,4,1,14,15,""132054"",\N,\N"
"7195,971,832,5,55,16,""132118"",\N,\N"
"7196,971,838,1,2,17,""132313"",\N,\N"
"7197,971,815,10,11,18,""132318"",\N,\N"
"7198,971,828,15,9,19,""132543"",\N,\N"
"7199,971,825,210,20,20,""132900"",\N,\N"
"7200,972,20,6,5,1,""134493"",""134038"",""133194"""
"7201,972,8,6,7,2,""134953"",""133663"",""133253"""
"7202,972,822,131,77,3,""134041"",""133264"",""133289"""
"7203,972,1,131,44,4,""134409"",""133760"",""133767"""
"7204,972,817,9,3,5,""135560"",""135483"",""134905"""
"7205,972,13,3,19,6,""135828"",""135049"",""135110"""
"7206,972,830,9,33,7,""135301"",""135221"",""135161"""
"7207,972,807,4,27,8,""135507"",""135328"",""135285"""
"7208,972,815,10,11,9,""136185"",""135513"",""135337"""
"7209,972,839,10,31,10,""135372"",""135729"",""135430"""
"7210,972,832,5,55,11,""135827"",""135948"",\N"
"7211,972,840,3,18,12,""136279"",""135964"",\N"
"7212,972,826,5,26,13,""135984"",""135968"",\N"
"7213,972,825,210,20,14,""136408"",""136017"",\N"
"7214,972,4,1,14,15,""136353"",""136660"",\N"
"7215,972,835,4,30,16,""136462"",\N,\N"
"7216,972,838,1,2,17,""137070"",\N,\N"
"7217,972,836,15,94,18,""137332"",\N,\N"
"7218,972,828,15,9,19,""137507"",\N,\N"
"7219,972,154,210,8,20,""137620"",\N,\N"
"7220,973,1,131,44,1,""120511"",""120210"",""119149"""
"7221,973,20,6,5,2,""120939"",""120295"",""119200"""
"7222,973,822,131,77,3,""120991"",""120300"",""119373"""
"7223,973,8,6,7,4,""120742"",""120621"",""119439"""
"7224,973,830,9,33,5,""121430"",""120722"",""119706"""
"7225,973,817,9,3,6,""121704"",""120855"",""120175"""
"7226,973,4,1,14,7,""122015"",""121251"",""121048"""
"7227,973,815,10,11,8,""121998"",""121239"",""121070"""
"7228,973,13,3,19,9,""122138"",""121222"",""121232"""
"7229,973,839,10,31,10,""121901"",""121148"",""121272"""
"7230,973,825,210,20,11,""121945"",""121329"",\N"
"7231,973,832,5,55,12,""121941"",""121371"",\N"
"7232,973,807,4,27,13,""122091"",""121397"",\N"
"7233,973,154,210,8,14,""121822"",""121517"",\N"
"7234,973,836,15,94,15,""122327"",""121803"",\N"
"7235,973,828,15,9,16,""122332"",\N,\N"
"7236,973,835,4,30,17,""122401"",\N,\N"
"7237,973,840,3,18,18,""122411"",\N,\N"
"7238,973,838,1,2,19,""122532"",\N,\N"
"7239,973,826,5,26,20,""122746"",\N,\N"
"7240,974,8,6,7,1,""113117"",""112231"",""112178"""
"7241,974,20,6,5,2,""113090"",""112449"",""112221"""
"7242,974,822,131,77,3,""113325"",""112901"",""112223"""
"7243,974,830,9,33,4,""113078"",""112697"",""112496"""
"7244,974,817,9,3,5,""113219"",""113011"",""112998"""
"7245,974,832,5,55,6,""113526"",""113397"",""113162"""
"7246,974,815,10,11,7,""113530"",""113430"",""113329"""
"7247,974,154,210,8,8,""113786"",""113203"",""113349"""
"7248,974,18,1,22,9,""113723"",""113453"",""113613"""
"7249,974,838,1,2,10,""113476"",""113249"",\N"
"7250,974,826,5,26,11,""113899"",""113516"",\N"
"7251,974,807,4,27,12,""113787"",""113628"",\N"
"7252,974,825,210,20,13,""113531"",""113959"",\N"
"7253,974,1,131,44,14,""113640"",""114106"",\N"
"7254,974,13,3,19,15,""113796"",""120529"",\N"
"7255,974,839,10,31,16,""114101"",\N,\N"
"7256,974,835,4,30,17,""114696"",\N,\N"
"7257,974,840,3,18,18,""114893"",\N,\N"
"7258,974,836,15,94,19,""115159"",\N,\N"
"7259,974,828,15,9,20,""115276"",\N,\N"
"7260,975,1,131,44,1,""112692"",""112496"",""111459"""
"7261,975,20,6,5,2,""113046"",""112749"",""111789"""
"7262,975,822,131,77,3,""112685"",""112563"",""112177"""
"7263,975,8,6,7,4,""113548"",""112580"",""112252"""
"7264,975,830,9,33,5,""113177"",""112751"",""112403"""
"7265,975,817,9,3,6,""113543"",""112810"",""112557"""
"7266,975,13,3,19,7,""113435"",""113012"",""112858"""
"7267,975,815,10,11,8,""113470"",""113262"",""113018"""
"7268,975,839,10,31,9,""113520"",""113320"",""113135"""
"7269,975,807,4,27,10,""113804"",""113406"",""113271"""
"7270,975,826,5,26,11,""113802"",""113690"",\N"
"7271,975,4,1,14,12,""113669"",""113693"",\N"
"7272,975,832,5,55,13,""114051"",""113756"",\N"
"7273,975,154,210,8,14,""113780"",""113839"",\N"
"7274,975,835,4,30,15,""113990"",""114293"",\N"
"7275,975,838,1,2,16,""114182"",\N,\N"
"7276,975,840,3,18,17,""114209"",\N,\N"
"7277,975,825,210,20,18,""114318"",\N,\N"
"7278,975,828,15,9,19,""114495"",\N,\N"
"7279,975,836,15,94,20,""114810"",\N,\N"
"7280,976,1,131,44,1,""141983"",""141275"",""140593"""
"7281,976,822,131,77,2,""143026"",""141502"",""141027"""
"7282,976,8,6,7,3,""142678"",""142090"",""141693"""
"7283,976,20,6,5,4,""142952"",""141911"",""141841"""
"7284,976,830,9,33,5,""142544"",""141961"",""141879"""
"7285,976,815,10,11,6,""143162"",""142467"",""142111"""
"7286,976,839,10,31,7,""143051"",""142751"",""142186"""
"7287,976,840,3,18,8,""143613"",""142284"",""142753"""
"7288,976,13,3,19,9,""143165"",""142735"",""142798"""
"7289,976,817,9,3,10,""142857"",""142215"",""143414"""
"7290,976,826,5,26,11,""142927"",""143186"",\N"
"7291,976,832,5,55,12,""143489"",""143347"",\N"
"7292,976,825,210,20,13,""144029"",""143796"",\N"
"7293,976,807,4,27,14,""143930"",""144267"",\N"
"7294,976,836,15,94,15,""144317"",""144603"",\N"
"7295,976,4,1,14,16,""144334"",\N,\N"
"7296,976,154,210,8,17,""144468"",\N,\N"
"7297,976,828,15,9,18,""144795"",\N,\N"
"7298,976,838,1,2,19,""145030"",\N,\N"
7299,114,18,16,17,20,\N,\N,\N
"7300,977,822,131,77,1,""105760"",""104316"",""104251"""
"7301,977,20,6,5,2,""105585"",""104772"",""104293"""
"7302,977,1,131,44,3,""105064"",""104800"",""104424"""
"7303,977,8,6,7,4,""105148"",""105004"",""104779"""
"7304,977,817,9,3,5,""105854"",""105161"",""104896"""
"7305,977,830,9,33,6,""105779"",""104948"",""104983"""
"7306,977,154,210,8,7,""105902"",""105319"",""105480"""
"7307,977,815,10,11,8,""105975"",""105435"",""105605"""
"7308,977,839,10,31,9,""106033"",""105550"",""105674"""
"7309,977,832,5,55,10,""105675"",""105544"",""105726"""
"7310,977,807,4,27,11,""106174"",""105597"",\N"
"7311,977,4,1,14,12,""106158"",""105602"",\N"
"7312,977,838,1,2,13,""106316"",""105741"",\N"
"7313,977,826,5,26,14,""105990"",""105884"",\N"
"7314,977,825,210,20,15,""106143"",\N,\N"
"7315,977,835,4,30,16,""106345"",\N,\N"
"7316,977,13,3,19,17,""106534"",\N,\N"
"7317,977,840,3,18,18,""106608"",\N,\N"
"7318,977,828,15,9,19,""106857"",\N,\N"
"7319,977,836,15,94,20,""107011"",\N,\N"
"7320,978,1,131,44,1,""139069"",""127893"",""126600"""
"7321,978,8,6,7,2,""140455"",""128992"",""127147"""
"7322,978,20,6,5,3,""139962"",""128978"",""127356"""
"7323,978,822,131,77,4,""139698"",""128732"",""127376"""
"7324,978,830,9,33,5,""138912"",""129431"",""128130"""
"7325,978,807,4,27,6,""139201"",""129340"",""128856"""
"7326,978,815,10,11,7,""142009"",""129824"",""128902"""
"7327,978,839,10,31,8,""139738"",""129701"",""129074"""
"7328,978,838,1,2,9,""140011"",""130105"",""129418"""
"7329,978,154,210,8,10,""142042"",""129966"",""129549"""
"7330,978,835,4,30,11,""141404"",""130193"",\N"
"7331,978,826,5,26,12,""141726"",""130355"",\N"
"7332,978,4,1,14,13,""137598"",""130600"",\N"
"7333,978,832,5,55,14,""141114"",""131368"",\N"
"7334,978,13,3,19,15,""141874"",""131482"",\N"
"7335,978,840,3,18,16,""142573"",\N,\N"
"7336,978,825,210,20,17,""142577"",\N,\N"
"7337,978,836,15,94,18,""142593"",\N,\N"
"7338,978,828,15,9,19,""142633"",\N,\N"
"7339,978,817,9,3,20,""142966"",\N,\N"
"7340,979,20,6,5,1,""117244"",""116802"",""116276"""
"7341,979,8,6,7,2,""117364"",""117207"",""116444"""
"7342,979,822,131,77,3,""118058"",""117362"",""116530"""
"7343,979,1,131,44,4,""117492"",""116693"",""116707"""
"7344,979,830,9,33,5,""117266"",""117028"",""116797"""
"7345,979,817,9,3,6,""117702"",""117698"",""116818"""
"7346,979,807,4,27,7,""118137"",""117655"",""117468"""
"7347,979,4,1,14,8,""118395"",""117919"",""117549"""
"7348,979,838,1,2,9,""118479"",""118000"",""117894"""
"7349,979,832,5,55,10,""118948"",""118311"",""118912"""
"7350,979,835,4,30,11,""118699"",""118415"",\N"
"7351,979,839,10,31,12,""118843"",""118495"",\N"
"7352,979,826,5,26,13,""118702"",""118538"",\N"
"7353,979,815,10,11,14,""119095"",""118639"",\N"
"7354,979,154,210,8,15,""119085"",""118771"",\N"
"7355,979,825,210,20,16,""119095"",\N,\N"
"7356,979,840,3,18,17,""119102"",\N,\N"
"7357,979,836,15,94,18,""119839"",\N,\N"
"7358,979,814,3,40,19,""119868"",\N,\N"
"7359,979,828,15,9,20,""119972"",\N,\N"
"7360,980,1,131,44,1,""144184"",""142927"",""142553"""
"7361,980,20,6,5,2,""144275"",""143987"",""142795"""
"7362,980,822,131,77,3,""144773"",""143249"",""143094"""
"7363,980,8,6,7,4,""144729"",""143700"",""143270"""
"7364,980,830,9,33,5,""144535"",""143940"",""143380"""
"7365,980,817,9,3,6,""145114"",""144224"",""143863"""
"7366,980,807,4,27,7,""145280"",""144988"",""144982"""
"7367,980,815,10,11,8,""145591"",""144894"",""145244"""
"7368,980,839,10,31,9,""145277"",""145006"",""145369"""
